"subjectID" "activityID" "activityLabel" "variable" "mean"
"310" 3 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq" 0.11231984174566
"311" 3 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean" -0.716822144279179
"312" 3 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd" -0.703839403007038
"313" 3 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq" -0.0846075231245126
"314" 3 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean" -0.810085498651026
"315" 3 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd" -0.810032718739003
"316" 3 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq" 0.0599628733252199
"317" 4 1 "WALKING" "tBodyAccmeanX" 0.274183111498423
"318" 4 1 "WALKING" "tBodyAccmeanY" -0.0148081545344921
"319" 4 1 "WALKING" "tBodyAccmeanZ" -0.107521430810726
"320" 4 1 "WALKING" "tBodyAccstdX" -0.605211727785489
"321" 4 1 "WALKING" "tBodyAccstdY" -0.509929384011325
"322" 4 1 "WALKING" "tBodyAccstdZ" -0.709492735962145
"323" 4 1 "WALKING" "tGravityAccmeanX" 0.706593043123028
"324" 4 1 "WALKING" "tGravityAccmeanY" 0.112591195496986
"325" 4 1 "WALKING" "tGravityAccmeanZ" 0.164130896618297
"326" 4 1 "WALKING" "tGravityAccstdX" -0.962636979274448
"327" 4 1 "WALKING" "tGravityAccstdY" -0.941416800167192
"328" 4 1 "WALKING" "tGravityAccstdZ" -0.941403426072555
"329" 4 1 "WALKING" "tBodyAccJerkmeanX" 0.0788637845151419
"330" 4 1 "WALKING" "tBodyAccJerkmeanY" 0.00351340949514196
"331" 4 1 "WALKING" "tBodyAccJerkmeanZ" -0.00737375142832808
"332" 4 1 "WALKING" "tBodyAccJerkstdX" -0.631853083289621
"333" 4 1 "WALKING" "tBodyAccJerkstdY" -0.584063204701893
"334" 4 1 "WALKING" "tBodyAccJerkstdZ" -0.843353231167192
"335" 4 1 "WALKING" "tBodyGyromeanX" -0.0289417906907571
"336" 4 1 "WALKING" "tBodyGyromeanY" -0.0787229907785489
"337" 4 1 "WALKING" "tBodyGyromeanZ" 0.0957174866009464
"338" 4 1 "WALKING" "tBodyGyrostdX" -0.701397703369085
"339" 4 1 "WALKING" "tBodyGyrostdY" -0.79823574873817
"340" 4 1 "WALKING" "tBodyGyrostdZ" -0.726374197066246
"341" 4 1 "WALKING" "tBodyGyroJerkmeanX" -0.107859315713249
"342" 4 1 "WALKING" "tBodyGyroJerkmeanY" -0.0400427574662461
"343" 4 1 "WALKING" "tBodyGyroJerkmeanZ" -0.0578089304000631
"344" 4 1 "WALKING" "tBodyGyroJerkstdX" -0.723788617823344
"345" 4 1 "WALKING" "tBodyGyroJerkstdY" -0.902502592618297
"346" 4 1 "WALKING" "tBodyGyroJerkstdZ" -0.748369141315457
"347" 4 1 "WALKING" "tBodyAccMagmean" -0.56158213510694
"348" 4 1 "WALKING" "tBodyAccMagstd" -0.606556049548896
"349" 4 1 "WALKING" "tGravityAccMagmean" -0.56158213510694
"350" 4 1 "WALKING" "tGravityAccMagstd" -0.606556049548896
"351" 4 1 "WALKING" "tBodyAccJerkMagmean" -0.656116311856877
"352" 4 1 "WALKING" "tBodyAccJerkMagstd" -0.647249966810726
"353" 4 1 "WALKING" "tBodyGyroMagmean" -0.656291093847319
"354" 4 1 "WALKING" "tBodyGyroMagstd" -0.706738493542587
"355" 4 1 "WALKING" "tBodyGyroJerkMagmean" -0.819191368044164
"356" 4 1 "WALKING" "tBodyGyroJerkMagstd" -0.844187064164038
"357" 4 1 "WALKING" "fBodyAccmeanX" -0.628806379100946
"358" 4 1 "WALKING" "fBodyAccmeanY" -0.52583456615142
"359" 4 1 "WALKING" "fBodyAccmeanZ" -0.755235428895899
"360" 4 1 "WALKING" "fBodyAccstdX" -0.597551324155678
"361" 4 1 "WALKING" "fBodyAccstdY" -0.534661524341987
"362" 4 1 "WALKING" "fBodyAccstdZ" -0.708764043722397
"363" 4 1 "WALKING" "fBodyAccmeanFreqX" -0.184518571319811
"364" 4 1 "WALKING" "fBodyAccmeanFreqY" 0.0847707537883281
"365" 4 1 "WALKING" "fBodyAccmeanFreqZ" -0.0164096855119621
"366" 4 1 "WALKING" "fBodyAccJerkmeanX" -0.652023078038801
"367" 4 1 "WALKING" "fBodyAccJerkmeanY" -0.601696223759495
"368" 4 1 "WALKING" "fBodyAccJerkmeanZ" -0.825154871135647
"369" 4 1 "WALKING" "fBodyAccJerkstdX" -0.644622004704416
"370" 4 1 "WALKING" "fBodyAccJerkstdY" -0.593855151524606
"371" 4 1 "WALKING" "fBodyAccJerkstdZ" -0.860544668359621
"372" 4 1 "WALKING" "fBodyAccJerkmeanFreqX" -0.000543991796466877
"373" 4 1 "WALKING" "fBodyAccJerkmeanFreqY" -0.180584111376656
"374" 4 1 "WALKING" "fBodyAccJerkmeanFreqZ" -0.110565549338486
"375" 4 1 "WALKING" "fBodyGyromeanX" -0.641881977553943
"376" 4 1 "WALKING" "fBodyGyromeanY" -0.831527531009464
"377" 4 1 "WALKING" "fBodyGyromeanZ" -0.689308946422713
"378" 4 1 "WALKING" "fBodyGyrostdX" -0.721749187328076
"379" 4 1 "WALKING" "fBodyGyrostdY" -0.782885735867508
"380" 4 1 "WALKING" "fBodyGyrostdZ" -0.7670895729653
"381" 4 1 "WALKING" "fBodyGyromeanFreqX" -0.118518212447287
"382" 4 1 "WALKING" "fBodyGyromeanFreqY" -0.375332544565931
"383" 4 1 "WALKING" "fBodyGyromeanFreqZ" 0.0241889403249211
"384" 4 1 "WALKING" "fBodyAccMagmean" -0.602098037677603
"385" 4 1 "WALKING" "fBodyAccMagstd" -0.672948341687697
"386" 4 1 "WALKING" "fBodyAccMagmeanFreq" 0.0963636689322397
"387" 4 1 "WALKING" "fBodyBodyAccJerkMagmean" -0.63501900541041
"388" 4 1 "WALKING" "fBodyBodyAccJerkMagstd" -0.666506718936908
"389" 4 1 "WALKING" "fBodyBodyAccJerkMagmeanFreq" 0.160479882559811
"390" 4 1 "WALKING" "fBodyBodyGyroMagmean" -0.745650754608833
"391" 4 1 "WALKING" "fBodyBodyGyroMagstd" -0.732586304826498
"392" 4 1 "WALKING" "fBodyBodyGyroMagmeanFreq" -0.129301517256877
"393" 4 1 "WALKING" "fBodyBodyGyroJerkMagmean" -0.838833209652997
"394" 4 1 "WALKING" "fBodyBodyGyroJerkMagstd" -0.863096864037855
"395" 4 1 "WALKING" "fBodyBodyGyroJerkMagmeanFreq" 0.159075727514984
"396" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanX" 0.279177960301325
"397" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanY" -0.0154833455336192
"398" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanZ" -0.105661736816887
"399" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccstdX" -0.507691011391722
"400" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccstdY" -0.402724906078146
"401" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccstdZ" -0.646443640175497
"402" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanX" 0.698153719072848
"403" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanY" 0.112313109736755
"404" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanZ" 0.0921607197449904
"405" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccstdX" -0.964629108807947
"406" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccstdY" -0.939973777950331
"407" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccstdZ" -0.94207867884106
"408" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanX" 0.0841019899622517
"409" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanY" 0.0017656830384106
"410" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanZ" -0.0029537113427351
"411" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdX" -0.575890535679801
"412" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdY" -0.506544358609603
"413" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdZ" -0.78456199486755
"414" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0294516873643046
"415" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0774316445596026
"416" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0866267116745033
"417" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdX" -0.709955676983444
"418" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdY" -0.705638306688742
"419" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.606589817380795
"420" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanX" -0.103522877147351
"421" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanY" -0.0490624519374172
"422" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanZ" -0.0506258160122517
"423" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.662581310334437
"424" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.774114270364238
"425" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdZ" -0.564680771249007
"426" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccMagmean" -0.460866415568709
"427" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccMagstd" -0.52162345171192
"428" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccMagmean" -0.460866415568709
"429" 5 3 "WALKING_DOWNSTAIRS" "tGravityAccMagstd" -0.52162345171192
"430" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagmean" -0.589313870006622
"431" 5 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.589031268133113
"432" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean" -0.602770284825828
"433" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.664078383532781
"434" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean" -0.707383517582782
"435" 5 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd" -0.734187493344371
"436" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanX" -0.55123770513245
"437" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanY" -0.440232431795033
"438" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanZ" -0.696171811490066
"439" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccstdX" -0.492829885748675
"440" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccstdY" -0.422162171100331
"441" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccstdZ" -0.649351210748344
"442" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqX" -0.226370689942053
"443" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqY" 0.0748636861897351
"444" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqZ" 0.0062663175707947
"445" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanX" -0.604769869438742
"446" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanY" -0.550991969857417
"447" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanZ" -0.768762357980132
"448" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.584013626983444
"449" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.491500434303907
"450" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdZ" -0.798835563807947
"451" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.10292084499106
"452" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.27429092242043
"453" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.163706246351656
"454" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanX" -0.632239300829801
"455" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanY" -0.71706218781457
"456" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanZ" -0.537329127293278
"457" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdX" -0.73573857718543
"458" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdY" -0.702290390960265
"459" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdZ" -0.669353687483444
"460" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqX" -0.0381646986649007
"461" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqY" -0.0720666007195695
"462" 5 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqZ" 0.0744028987918874
"463" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmean" -0.528503022745033
"464" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccMagstd" -0.594259529756954
"465" 5 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmeanFreq" 0.0781455594845364
"466" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmean" -0.573176177044172
"467" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagstd" -0.613485123609272
"468" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq" 0.131619298935099
"469" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean" -0.677355755703311
"470" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd" -0.715731148145695
"471" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq" 0.062219113935298
"472" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean" -0.748829309536424
"473" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd" -0.735610602483444
"474" 5 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq" 0.0307564556565894
"475" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanX" 0.272376614181538
"476" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanY" -0.0175697042641846
"477" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanZ" -0.11599454136
"478" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccstdX" -0.505086085072062
"479" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccstdY" -0.368403670137262
"480" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccstdZ" -0.672512004586708
"481" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanX" 0.688702063569231
"482" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanY" 0.0162055455953846
"483" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanZ" 0.0475199990906462
"484" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccstdX" -0.958898709015385
"485" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccstdY" -0.9509348864
"486" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccstdZ" -0.937910223507692
"487" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanX" 0.0813833604034769
"488" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanY" 0.000479281129661539
"489" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanZ" -0.00225896302076923
"490" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdX" -0.531468310262154
"491" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdY" -0.454437496885815
"492" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdZ" -0.738955207627692
"493" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0433611785374462
"494" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0706129097498462
"495" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0973130293888923
"496" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdX" -0.653800660041538
"497" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdY" -0.626252072652308
"498" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.599910232855692
"499" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanX" -0.0829159966093231
"500" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanY" -0.0454921005615385
"501" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanZ" -0.0533610323667692
"502" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.546009968372308
"503" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.677635980501539
"504" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdZ" -0.526908306306892
"505" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccMagmean" -0.464770006998123
"506" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccMagstd" -0.483790606354154
"507" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccMagmean" -0.464770006998123
"508" 6 3 "WALKING_DOWNSTAIRS" "tGravityAccMagstd" -0.483790606354154
"509" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagmean" -0.551413652396923
"510" 6 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.502935062310769
"511" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean" -0.549494852037046
"512" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.579837818063692
"513" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean" -0.621936158532308
"514" 6 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd" -0.644474485460492
"515" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanX" -0.506174926221538
"516" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanY" -0.392041410138769
"517" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanZ" -0.683725945015385
"518" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccstdX" -0.506680276530492
"519" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccstdY" -0.396677793847908
"520" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccstdZ" -0.694365207233846
"521" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqX" -0.191537066813538
"522" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqY" 0.0590114878605846
"523" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqZ" 0.113046089288708
"524" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanX" -0.549394273848923
"525" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanY" -0.503558973703692
"526" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanZ" -0.720867157741538
"527" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.555346159400332
"528" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.437837459287385
"529" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdZ" -0.755751144098462
"530" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.0956140259974462
"531" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.305422668448923
"532" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.1006823905788
"533" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanX" -0.537201442069846
"534" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanY" -0.621188724858462
"535" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanZ" -0.507604207506462
"536" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdX" -0.692862440004
"537" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdY" -0.633236229753846
"538" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdZ" -0.67302031484
"539" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqX" 0.0289087194733538
"540" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqY" -0.0427900206246154
"541" 6 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqZ" 0.101044783556
"542" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmean" -0.473974924380431
"543" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccMagstd" -0.570910289993846
"544" 6 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmeanFreq" 0.102346682227846
"545" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmean" -0.494882316238462
"546" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagstd" -0.516711262173969
"547" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq" 0.0831165453227692
"548" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean" -0.579130051151385
"549" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd" -0.657368673849846
"550" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq" 0.104193397607938
"551" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean" -0.651886909221538
"552" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd" -0.660175875210246
"553" 6 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq" 0.081817622852
"554" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanX" 0.270211697814935
"555" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanY" -0.0187904887668182
"556" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanZ" -0.112492375388312
"557" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccstdX" -0.577518324748052
"558" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccstdY" -0.546403365345779
"559" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccstdZ" -0.456473642256981
"560" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanX" 0.681289120844156
"561" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanY" -0.0420221452496753
"562" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanZ" 0.0342160711928604
"563" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccstdX" -0.956538178587662
"564" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccstdY" -0.955312554090909
"565" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccstdZ" -0.923304724090909
"566" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanX" 0.0831829573168831
"567" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanY" 0.00760909767418831
"568" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanZ" -0.00791725696048701
"569" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdX" -0.615131377408279
"570" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdY" -0.622997416262013
"571" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdZ" -0.664336860544416
"572" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0518716929407792
"573" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0646077113078896
"574" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0977671721406169
"575" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdX" -0.687155474097403
"576" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdY" -0.652408657909091
"577" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.663340760331169
"578" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanX" -0.0942037376182662
"579" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanY" -0.0414401406082792
"580" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanZ" -0.0610307928148701
"581" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.701731200484416
"582" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.674920114957468
"583" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdZ" -0.750808705594156
"584" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccMagmean" -0.511312036747403
"585" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccMagstd" -0.510669879158539
"586" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccMagmean" -0.511312036747403
"587" 7 3 "WALKING_DOWNSTAIRS" "tGravityAccMagstd" -0.510669879158539
"588" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagmean" -0.622815767680292
"589" 7 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.550560230585714
"590" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean" -0.581899897967532
"591" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.598670795839286
"592" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean" -0.713191348337662
"593" 7 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd" -0.658017844948377
"594" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanX" -0.593011288564935
"595" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanY" -0.563547785174026
"596" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanZ" -0.531005941495552
"597" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccstdX" -0.572347541484091
"598" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccstdY" -0.567046977262987
"599" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccstdZ" -0.460792123277305
"600" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqX" -0.311790512382468
"601" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqY" -0.0300713296399351
"602" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqZ" 0.0146620852844481
"603" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanX" -0.637521940243831
"604" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanY" -0.641687333850227
"605" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanZ" -0.642515716574286
"606" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.626785744584416
"607" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.62853163071948
"608" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdZ" -0.684856438953896
"609" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.11978430017462
"610" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.239501714015909
"611" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.220260861049058
"612" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanX" -0.643767578493507
"613" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanY" -0.630419275006169
"614" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanZ" -0.655083354905844
"615" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdX" -0.703883646896104
